case_name,dice,iou,precision,recall,tp,fp,fn,tn,gt_area,pred_area,fp_area_ratio,fn_area_ratio,num_gt_cc,num_pred_cc,mean_component_size,perimeter,boundary_to_area_ratio,thinness_score,fragmentation_ratio,mean_routing_entropy,cnn_expert_fraction,vit_expert_fraction,expert_hhi_concentration,mean_gs,cnn_expert_selections,vit_expert_selections,error_taxonomy,primary_error_category,performance_tier
20160316_142539_1281_721,0.8348936165771843,0.7165814456568833,0.8130114981736128,0.8579862240538032,7848,1805,1299,219448,9147,9653,0.18698850098415,0.1420137750081994,2,2,4573.5,2578,0.2818410407783973,0.1409205203891986,1.0,1.999970484497259,0.125,0.875,0.07763671875,0.5125375,8,56,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_142539_1921_361,0.6948623913716755,0.5324054619052493,0.5718395664399845,0.8853275101438188,10137,7590,1313,211360,11450,17727,0.4281604332374344,0.1146724890829694,7,2,1635.7142857142858,4030,0.3519650655021834,0.1759825327510917,0.2857142857142857,1.9999711566690688,0.1875,0.8125,0.08056640625,0.5133125000000001,12,52,['complex_topology'],complex_topology,Medium_Dice (25-75%)
20160316_142539_1_721,0.7062333577022767,0.5458738342859185,0.6012454249187494,0.855643656051272,11007,7300,1857,210236,12864,18307,0.3987545747528268,0.1443563432835821,7,4,1837.7142857142856,4023,0.3127332089552239,0.1563666044776119,0.5714285714285714,1.9999564147283488,0.125,0.875,0.0771484375,0.5108125,8,56,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160316_142539_641_721,0.6198135676126051,0.4490795975587696,0.4963500209596618,0.8250352271606113,10539,10694,2235,206932,12774,21233,0.5036499788065747,0.174964772193518,4,2,3193.5,4538,0.3552528573665257,0.1776264286832628,0.5,1.999953389180757,0.125,0.875,0.078125,0.5110250000000001,8,56,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160316_143445_1281_1,0.8637773928398127,0.7602184531415818,0.8100459413108447,0.9251434161710204,13224,3101,1070,213005,14294,16325,0.1899540581929555,0.0748565831817545,1,1,14294.0,2297,0.1606967958584021,0.080348397929201,1.0,1.999962730299317,0.234375,0.765625,0.07177734375,0.5166625,15,49,['high_quality'],high_quality,High_Dice (>75%)
20160316_143445_1281_1081,0.7521720235098045,0.6027850294120365,0.639992606468319,0.9120358153488654,3463,1948,334,224655,3797,5411,0.3600073923489189,0.087964182249144,4,3,949.25,1205,0.3173558072162233,0.1586779036081116,0.75,1.999955918288718,0.234375,0.765625,0.0849609375,0.51624375,15,49,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143445_1281_361,0.8684304865317163,0.7674565956358785,0.7812681411460568,0.977483656704476,12112,3391,279,214618,12391,15503,0.2187318583499967,0.022516342506658,2,2,6195.5,2403,0.1939310790089581,0.096965539504479,1.0,1.9999760449302224,0.25,0.75,0.07470703125,0.5157812500000001,16,48,['high_quality'],high_quality,High_Dice (>75%)
20160316_143445_1281_721,0.831767445372797,0.7119879017908588,0.7982839229315707,0.8681828336677566,15537,3926,2359,208578,17896,19463,0.2017160766582746,0.1318171658471166,2,2,8948.0,4941,0.2760952168082253,0.1380476084041126,1.0,1.999949176369736,0.15625,0.84375,0.07373046875,0.5107875000000001,10,54,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143445_1921_1081,0.7168363719077261,0.5586476706587085,0.611012432899231,0.8669950728983904,7568,4818,1161,216853,8729,12386,0.38898756660746,0.1330049261083744,2,1,4364.5,2735,0.3133234047428113,0.1566617023714056,0.5,1.9999344683700728,0.234375,0.765625,0.07958984375,0.516,15,49,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143445_1_1081,0.8541793772350115,0.7454739077516206,0.85409252582197,0.8542662454446596,8400,1435,1433,219132,9833,9835,0.1459074733096085,0.1457337536865656,1,1,9833.0,2466,0.2507881623105868,0.1253940811552934,1.0,1.9999592870488845,0.3125,0.6875,0.0751953125,0.5181875,20,44,['high_quality'],high_quality,Medium_Dice (25-75%)
20160316_143445_1_721,0.5268398264597115,0.3576256240987113,0.3791670989934914,0.8629165661476801,3651,5978,580,220191,4231,9629,0.6208329006127323,0.1370834318128102,2,3,2115.5,1268,0.2996927440321437,0.1498463720160718,1.5,1.9999105355440416,0.25,0.75,0.07666015625,0.51711875,16,48,"['thin_low_area_failure', 'over_segmentation']",thin_low_area_failure,Low_Dice (<25%)
20160316_143445_641_361,0.8497418708225062,0.7387401568986298,0.760599918313255,0.9625525792935749,9382,2953,365,217700,9747,12335,0.2394000810701256,0.0374474197188878,1,1,9747.0,2796,0.2868574946137273,0.1434287473068636,1.0,1.9999804234203604,0.1875,0.8125,0.0693359375,0.51560625,12,52,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143445_641_721,0.8555715456128847,0.7475972327785887,0.7857075419751652,0.9390725477388328,8323,2270,540,219267,8863,10593,0.2142924572831115,0.0609274512016247,1,1,8863.0,2133,0.2406634322464177,0.1203317161232088,1.0,1.9999615899672116,0.1875,0.8125,0.0732421875,0.51576875,12,52,['high_quality'],high_quality,Medium_Dice (25-75%)
20160316_143527_1281_1081,0.7768062212286714,0.6350639078699012,0.7420894597412507,0.8149306722903866,9639,3350,2189,215222,11828,12989,0.2579105396874278,0.185069327020629,4,3,2957.0,4261,0.360246871829557,0.1801234359147785,0.75,1.9999653610863548,0.1875,0.8125,0.0830078125,0.51211875,12,52,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143527_1281_361,0.6229273861879254,0.4523562373835245,0.5665626610333784,0.6917460295500125,2179,1667,971,225583,3150,3846,0.4334373374934997,0.3082539682539683,4,2,787.5,1101,0.3495238095238095,0.1747619047619047,0.5,1.9999306328094284,0.265625,0.734375,0.08056640625,0.51568125,17,47,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160316_143527_1281_721,0.7425581343243028,0.5905307868251094,0.6859756094809148,0.8093142123104197,17100,7828,4029,201443,21129,24928,0.3140243902439024,0.1906857873065455,7,7,3018.428571428572,7452,0.3526906147948317,0.1763453073974158,1.0,1.9999423996081964,0.125,0.875,0.0791015625,0.5108375,8,56,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160316_143527_1921_361,0.6783237355813864,0.5132298686469725,0.5347249830783798,0.9273646696616888,8069,7021,632,214678,8701,15090,0.4652750165672631,0.0726353292724974,2,4,4350.5,4261,0.4897138259970118,0.2448569129985059,2.0,1.9999692082166172,0.171875,0.828125,0.07763671875,0.5122875,11,53,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160316_143527_1_1,0.6528285172961206,0.4845919956573326,0.6438475809107462,0.6620635447826838,5897,3262,3010,218231,8907,9159,0.3561524183862867,0.3379364544740092,2,1,4453.5,3323,0.3730773548894128,0.1865386774447064,0.5,1.9999779535366748,0.234375,0.765625,0.07958984375,0.5132625,15,49,['boundary_margin_error'],boundary_margin_error,Low_Dice (<25%)
20160316_143527_1_361,0.6247042112817035,0.4542326213795034,0.4558011041854263,0.9924811992763864,2640,3152,20,224588,2660,5792,0.5441988950276243,0.0075187969924812,2,3,1330.0,1788,0.6721804511278195,0.3360902255639098,1.5,1.999931880560585,0.234375,0.765625,0.07373046875,0.51656875,15,49,['over_segmentation'],over_segmentation,Low_Dice (<25%)
20160316_143527_641_1,0.8183988061569375,0.6926184658760892,0.7502051228460159,0.9002297331799259,8229,2740,912,218519,9141,10969,0.2497948764700519,0.0997702658352477,1,1,9141.0,2978,0.3257849250629034,0.1628924625314517,1.0,1.9999747695313976,0.203125,0.796875,0.0751953125,0.5136499999999999,13,51,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143527_641_361,0.7682344712023852,0.6236856392241271,0.7331282999285509,0.8068718860602427,12634,4599,3024,210143,15658,17233,0.2668716996460279,0.1931281134244475,8,2,1957.25,5907,0.377251245369779,0.1886256226848895,0.25,1.999953410016936,0.15625,0.84375,0.0810546875,0.51335,10,54,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160316_143527_641_721,0.7125518507354802,0.5534606198646055,0.7110225345530852,0.7140877587158002,4638,1885,1857,222020,6495,6523,0.288977464356891,0.2859122401847575,3,1,2165.0,2013,0.3099307159353349,0.1549653579676674,0.3333333333333333,1.9999551266330824,0.203125,0.796875,0.072265625,0.5154687499999999,13,51,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143547_1281_1081,0.7734704631151498,0.6306170702416318,0.6797218987723711,0.8972162713453157,2933,1382,336,225749,3269,4315,0.3202780996523754,0.1027837259100642,3,3,1089.6666666666667,774,0.2367696543285408,0.1183848271642704,1.0,1.9999319564956848,0.234375,0.765625,0.08154296875,0.51545,15,49,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143547_1281_361,0.3488084724645923,0.2112465250988956,0.2124731178226384,0.9733990051881872,988,3662,27,225723,1015,4650,0.7875268817204301,0.0266009852216748,1,3,1015.0,210,0.2068965517241379,0.1034482758620689,3.0,1.9999311697463305,0.25,0.75,0.0791015625,0.5153749999999999,16,48,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160316_143547_1281_721,0.8993624473095801,0.8171286225071651,0.877723507803048,0.922095305674596,20666,2879,1746,205109,22412,23545,0.1222764918241664,0.0779046939139746,1,1,22412.0,4400,0.1963233981795466,0.0981616990897733,1.0,1.999964662402196,0.140625,0.859375,0.0830078125,0.5141125,9,55,['high_quality'],high_quality,High_Dice (>75%)
20160316_143547_1921_1081,0.8590277629122643,0.7528910301138284,0.8280205442572882,0.8924476073580038,20313,4219,2448,203420,22761,24532,0.171979455405185,0.1075523922499011,3,4,7587.0,5059,0.2222661570229779,0.1111330785114889,1.3333333333333333,1.9999646102069275,0.125,0.875,0.07958984375,0.5145375,8,56,['high_quality'],high_quality,Medium_Dice (25-75%)
20160316_143547_1_1,0.7823107668351276,0.6424551893276078,0.8317593086671888,0.7384117854004002,12330,2494,4368,211208,16698,14824,0.1682406907717215,0.2615882141573841,1,1,16698.0,4621,0.2767397293088993,0.1383698646544496,1.0,1.99996682548343,0.203125,0.796875,0.07275390625,0.51371875,13,51,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160316_143547_641_1,0.8553826172004454,0.7473087776356443,0.7563073351129167,0.9843283508632212,1319,425,21,228635,1340,1744,0.2436926605504587,0.0156716417910447,1,1,1340.0,445,0.332089552238806,0.166044776119403,1.0,1.999928283668218,0.265625,0.734375,0.07421875,0.516225,17,47,['high_quality'],high_quality,Medium_Dice (25-75%)
20160316_143547_641_361,0.8843394112025741,0.7926599004055582,0.8185474038395397,0.961632068030328,13434,2978,536,213452,13970,16412,0.1814525956617109,0.0383679312813171,2,4,6985.0,3890,0.278453829634932,0.139226914817466,2.0,1.9999730467030987,0.171875,0.828125,0.07763671875,0.51371875,11,53,['high_quality'],high_quality,High_Dice (>75%)
20160316_143547_641_721,0.7065399625123535,0.5462402718561774,0.8888888763869357,0.5862708665466525,632,79,446,229243,1078,711,0.1111111111111111,0.4137291280148423,2,1,539.0,561,0.5204081632653061,0.2602040816326531,0.5,1.999927278638935,0.28125,0.71875,0.076171875,0.51509375,18,46,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160318_181632_1281_1081,0.8652116958182074,0.7624432615579734,0.7817766005529704,0.968583784377102,19485,5439,632,204844,20117,24924,0.2182233991333654,0.0314162151414226,1,1,20117.0,3066,0.1524084107968385,0.0762042053984192,1.0,1.9999573137934905,0.125,0.875,0.0771484375,0.51096875,8,56,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_1281_361,0.845082131968477,0.731724874435323,0.8523166804110474,0.8379693647383338,31511,5460,6093,187336,37604,36971,0.147683319358416,0.1620306350388256,8,4,4700.5,5071,0.1348526752473141,0.067426337623657,0.5,1.9999589324164135,0.1875,0.8125,0.07275390625,0.5117499999999999,12,52,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160318_181632_1281_721,0.8946339532816495,0.8093553768343711,0.8580878941313412,0.9344314944780988,20365,3368,1429,205238,21794,23733,0.1419121055070998,0.0655685050931449,1,2,21794.0,2539,0.1164999541158117,0.0582499770579058,2.0,1.999943855763483,0.21875,0.78125,0.07470703125,0.51790625,14,50,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_1921_1,0.7619748085299487,0.6154760127499243,0.7196943370620106,0.8095331103544968,4144,1614,975,223667,5119,5758,0.2803056616880861,0.190466888064075,5,2,1023.8,1148,0.2242625512795467,0.1121312756397733,0.4,1.999935700481212,0.265625,0.734375,0.0791015625,0.51881875,17,47,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160318_181632_1921_361,0.8829676683953948,0.7904584705502848,0.8713334877829373,0.8949167358630751,22517,3325,2644,201914,25161,25842,0.1286665118798854,0.1050832637812487,1,2,25161.0,3071,0.1220539724176304,0.0610269862088152,2.0,1.999940616855308,0.15625,0.84375,0.07763671875,0.51359375,10,54,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_1_1,0.9400311287362236,0.8868478633862582,0.9202043435245708,0.960731106028904,30802,2671,1259,195668,32061,33473,0.0797956562005198,0.0392688936714388,1,1,32061.0,3190,0.0994978322572596,0.0497489161286298,1.0,1.9999426931191395,0.171875,0.828125,0.07666015625,0.51355,11,53,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_1_361,0.9244343880945312,0.8594867461937595,0.9104278054580486,0.9388786743132383,4086,402,266,225646,4352,4488,0.0895721925133689,0.0611213235294117,2,2,2176.0,534,0.1227022058823529,0.0613511029411764,1.0,1.999938687013395,0.234375,0.765625,0.0673828125,0.51728125,15,49,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_641_1,0.8910394249264527,0.8034906244231071,0.8339483366858492,0.9565217354500894,2486,495,113,227306,2599,2981,0.1660516605166051,0.0434782608695652,2,2,1299.5,488,0.1877645248172374,0.0938822624086187,1.0,1.9999368095515109,0.265625,0.734375,0.07568359375,0.5167875,17,47,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_641_361,0.922013217981442,0.855310318606086,0.9249521864273996,0.91909286686454,36272,2943,3193,187992,39465,39215,0.0750478133367334,0.0809071329025719,1,1,39465.0,3248,0.0823007728366907,0.0411503864183453,1.0,1.9999533182877895,0.15625,0.84375,0.07421875,0.51148125,10,54,['high_quality'],high_quality,High_Dice (>75%)
20160318_181632_641_721,0.215146774440833,0.1205403174669619,0.120552748148342,0.999145290605596,1169,8528,1,220702,1170,9697,0.8794472517273384,0.0008547008547008,1,1,1170.0,668,0.5709401709401709,0.2854700854700854,1.0,1.9999643758814465,0.234375,0.765625,0.07763671875,0.51506875,15,49,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160321_183947_1281_361,0.752388229361123,0.6030627852892411,0.6455737683751679,0.9015567724287692,1969,1081,215,227135,2184,3050,0.3544262295081967,0.0984432234432234,1,2,2184.0,385,0.1762820512820513,0.0881410256410256,2.0,1.999941307358907,0.265625,0.734375,0.0693359375,0.51775625,17,47,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160321_183947_1281_721,0.9270765508747904,0.8640658861829024,0.904254997156,0.9510798686500588,29901,3166,1538,195795,31439,33067,0.0957450025705386,0.0489201310474251,1,1,31439.0,3118,0.0991761824485511,0.0495880912242755,1.0,1.999936252088264,0.125,0.875,0.0791015625,0.5115624999999999,8,56,['high_quality'],high_quality,High_Dice (>75%)
20160321_183947_1921_721,0.8842861635317991,0.7925743453455883,0.8801621565274177,0.8884489983071232,26705,3636,3353,196706,30058,30341,0.1198378431824923,0.1115510013972985,1,1,30058.0,3092,0.10286778894138,0.05143389447069,1.0,1.99995133077652,0.140625,0.859375,0.0751953125,0.51133125,9,55,['high_quality'],high_quality,High_Dice (>75%)
20160321_183947_1_721,0.8834883931010806,0.7912935142295079,0.8507891516664811,0.9188016267099663,43825,7686,3873,175016,47698,51511,0.1492108481683524,0.0811983730974045,1,2,47698.0,3492,0.07321061679735,0.036605308398675,2.0,1.9999418091964656,0.125,0.875,0.076171875,0.5100374999999999,8,56,['high_quality'],high_quality,High_Dice (>75%)
20160321_183947_641_721,0.906801290014472,0.8294935602571979,0.8495677534094731,0.9723032505421154,32332,5725,921,191422,33253,38057,0.1504322463672911,0.0276967491654888,1,1,33253.0,3297,0.0991489489670105,0.0495744744835052,1.0,1.9999248468883164,0.140625,0.859375,0.0869140625,0.5103312500000001,9,55,['high_quality'],high_quality,High_Dice (>75%)
20160321_185557_1281_721,0.8779346155053874,0.7824273234316167,0.8311580402177053,0.9302902309721044,24008,4877,1799,199716,25807,28885,0.1688419594945473,0.0697097686674158,3,1,8602.333333333334,3922,0.1519742705467509,0.0759871352733754,0.3333333333333333,1.9999761550470128,0.15625,0.84375,0.08154296875,0.51245,10,54,['high_quality'],high_quality,High_Dice (>75%)
20160321_185557_1921_1,0.8550351975487774,0.746778587182992,0.7667649499003818,0.966272864933048,10142,3085,354,216819,10496,13227,0.2332350495199213,0.0337271341463414,1,1,10496.0,2096,0.1996951219512195,0.0998475609756097,1.0,1.999976701140348,0.234375,0.765625,0.0703125,0.5156499999999999,15,49,['high_quality'],high_quality,Medium_Dice (25-75%)
20160321_185557_1921_1081,0.8168475356623165,0.6903992175848438,0.7577983159285374,0.8858769044126212,9183,2935,1183,217099,10366,12118,0.2422016834461132,0.1141230947327802,1,1,10366.0,1930,0.1861856067914335,0.0930928033957167,1.0,1.999968887054017,0.234375,0.765625,0.06982421875,0.5149,15,49,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160321_185557_1921_361,0.6822577677211775,0.5177475161749372,0.5229425025237078,0.981173980982365,9277,8463,178,212482,9455,17740,0.4770574971815107,0.0188260179799048,2,2,4727.5,2665,0.2818614489687995,0.1409307244843997,1.0,1.9999698676593616,0.1875,0.8125,0.07373046875,0.5126999999999999,12,52,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160321_185557_1921_721,0.8952933400221577,0.8104353603155748,0.8680145223649126,0.924342354285368,24386,3708,1996,200310,26382,28094,0.1319854773261194,0.0756576453642635,1,1,26382.0,3311,0.1255022363732848,0.0627511181866424,1.0,1.9999165035858404,0.125,0.875,0.07763671875,0.51080625,8,56,['high_quality'],high_quality,High_Dice (>75%)
20160321_185557_1_361,0.307053941522628,0.1813725487501893,0.1820486056626679,0.979935786677883,1221,5486,25,223668,1246,6707,0.8179513940659013,0.0200642054574638,1,3,1246.0,314,0.2520064205457464,0.1260032102728732,3.0,1.9999425131817008,0.21875,0.78125,0.07470703125,0.51539375,14,50,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
20160321_185557_1_721,0.8051193608048652,0.6738073531320999,0.6880769526460023,0.970141091014907,17740,8042,546,204072,18286,25782,0.311923047087115,0.0298589084545553,1,1,18286.0,3861,0.2111451383572131,0.1055725691786065,1.0,1.9999645694585129,0.171875,0.828125,0.0810546875,0.51141875,11,53,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160321_185557_641_721,0.8998555714032095,0.8179431245686124,0.8595746483594793,0.9440973512942478,20249,3308,1199,205644,21448,23557,0.1404253512756293,0.0559026482655725,1,1,21448.0,3301,0.1539071242073853,0.0769535621036926,1.0,1.9998992035194103,0.109375,0.890625,0.08251953125,0.5120437499999999,7,57,['high_quality'],high_quality,High_Dice (>75%)
20160324_170347_1281_1,0.8721173997888257,0.7732341997522957,0.8613451365681206,0.8831625170085469,6032,971,798,222599,6830,7003,0.1386548622019134,0.1168374816983894,2,1,3415.0,2141,0.3134699853587115,0.1567349926793557,0.5,1.9999512586836687,0.328125,0.671875,0.06884765625,0.5171375,21,43,['high_quality'],high_quality,High_Dice (>75%)
20160324_170347_1281_1081,0.8110521903355762,0.6821596236124887,0.814918675245487,0.8072222211010803,5812,1320,1388,221880,7200,7132,0.1850813236118901,0.1927777777777777,1,1,7200.0,2631,0.3654166666666666,0.1827083333333333,1.0,1.9999212403997075,0.28125,0.71875,0.0751953125,0.51843125,18,46,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160324_170347_1281_361,0.8008943411105347,0.6679097335361353,0.7145780043840635,0.9109285329800098,6985,2790,683,219942,7668,9775,0.2854219948849105,0.0890714658320292,5,1,1533.6,2600,0.3390714658320292,0.1695357329160146,0.2,1.9999589309762276,0.328125,0.671875,0.07080078125,0.516725,21,43,"['complex_topology', 'boundary_margin_error']",complex_topology,Medium_Dice (25-75%)
20160324_170347_1281_721,0.7860656104029305,0.6475354987379857,0.730092203914424,0.851334179599908,8710,3220,1521,216949,10231,11930,0.269907795473596,0.1486658195679796,1,1,10231.0,4382,0.4283061284331932,0.2141530642165966,1.0,1.999949525696706,0.234375,0.765625,0.06884765625,0.5167937499999999,15,49,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160324_170347_641_1,0.6668334784601108,0.500187686748897,0.512795842769298,0.953147349952978,2665,2532,131,225072,2796,5197,0.4872041562439869,0.0468526466380543,1,1,2796.0,2183,0.780758226037196,0.390379113018598,1.0,1.9999406260227532,0.28125,0.71875,0.06982421875,0.5168937499999999,18,46,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160324_170347_641_361,0.7061318573479651,0.5457525647865556,0.5678481379684887,0.9334470967005192,3829,2914,273,223384,4102,6743,0.4321518611893816,0.0665529010238907,3,1,1367.3333333333333,2940,0.7167235494880546,0.3583617747440273,0.3333333333333333,1.999951741563528,0.25,0.75,0.07080078125,0.5165937500000001,16,48,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160324_170347_641_721,0.7729603717591914,0.629939208130853,0.6870165726877995,0.8834813467727127,2487,1133,328,226452,2815,3620,0.3129834254143646,0.1165186500888099,1,1,2815.0,1498,0.5321492007104796,0.2660746003552398,1.0,1.999922742343724,0.234375,0.765625,0.0751953125,0.51915625,15,49,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160326_141808_1281_1,0.2016612827244568,0.1121375416028247,0.1541990118158092,0.2913333326859259,1311,7191,3189,218709,4500,8502,0.8458009880028229,0.7086666666666667,4,8,1125.0,1265,0.2811111111111111,0.1405555555555555,2.0,1.9999421636594388,0.15625,0.84375,0.07275390625,0.5113875,10,54,"['missed_crack_high_fn', 'false_crack_high_fp', 'thin_low_area_failure']",missed_crack_high_fn,Low_Dice (<25%)
20160326_141808_641_1,0.6159610317873322,0.4450460181643421,0.5186119841097035,0.7583025760304191,822,763,262,228553,1084,1585,0.4813880126182965,0.2416974169741697,1,5,1084.0,178,0.1642066420664206,0.0821033210332103,5.0,1.9999467556421195,0.265625,0.734375,0.07470703125,0.5154875000000001,17,47,['fragmented_prediction'],fragmented_prediction,Low_Dice (<25%)
20160326_141808_641_361,0.6674600472246062,0.5008930845446176,0.6994061749413228,0.6383047901167301,5889,2531,3337,218643,9226,8420,0.3005938242280285,0.3616952091914155,1,3,9226.0,1956,0.212009538261435,0.1060047691307175,3.0,1.9999136592120896,0.265625,0.734375,0.07470703125,0.5158687500000001,17,47,['boundary_margin_error'],boundary_margin_error,Low_Dice (<25%)
20160326_141808_641_721,0.4885463186222833,0.3232294344454967,0.4893924080106907,0.4877031490181172,3391,3538,3562,219909,6953,6929,0.5106075912830135,0.5122968502804545,4,5,1738.25,1926,0.2770027326333956,0.1385013663166978,1.25,1.999919941587052,0.28125,0.71875,0.0732421875,0.5165625,18,46,['thin_low_area_failure'],thin_low_area_failure,Low_Dice (<25%)
20160326_142521_1281_1,0.4413015979985618,0.2831218646480364,0.9402253774124808,0.2883112978603431,3838,244,9474,216844,13312,4082,0.0597746202841744,0.7116887019230769,1,2,13312.0,1582,0.1188401442307692,0.0594200721153846,2.0,1.999910352185461,0.234375,0.765625,0.07568359375,0.51590625,15,49,['missed_crack_high_fn'],missed_crack_high_fn,Low_Dice (<25%)
20160326_142521_1281_1081,0.3776956248033031,0.2328142798465357,0.3824079838352838,0.3730979903435849,1226,1980,2060,225134,3286,3206,0.6175920149719276,0.6269020085209982,2,1,1643.0,933,0.2839318320146074,0.1419659160073037,0.5,1.9999021361045688,0.21875,0.78125,0.076171875,0.516475,14,50,['thin_low_area_failure'],thin_low_area_failure,Low_Dice (<25%)
20160326_142521_1281_361,0.557331982523814,0.3863203285665226,0.8436268049854867,0.4161175322284568,3852,714,5405,220429,9257,4566,0.1563731931668856,0.5838824673220265,1,3,9257.0,1801,0.1945554715350545,0.0972777357675272,3.0,1.999916142567249,0.234375,0.765625,0.07568359375,0.51585625,15,49,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
20160326_142521_1281_721,0.7001978887971647,0.5386957620411945,0.8994492290644694,0.5732157316414223,6369,712,4742,218577,11111,7081,0.1005507696653015,0.4267842678426784,1,1,11111.0,1846,0.1661416614166141,0.083070830708307,1.0,1.999914794395244,0.21875,0.78125,0.078125,0.51629375,14,50,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
20160326_142521_641_1,0.0045019695863704,0.0022560631570442,0.0094786727611688,0.002952029498509,4,418,1351,228627,1355,422,0.990521327014218,0.9970479704797048,1,3,1355.0,291,0.214760147601476,0.107380073800738,3.0,1.9999322918438731,0.265625,0.734375,0.07421875,0.5156937500000001,17,47,"['missed_crack_high_fn', 'thin_low_area_failure']",missed_crack_high_fn,Low_Dice (<25%)
20160326_142521_641_1081,0.0,0.0,0.0,0.0,0,895,2487,227018,2487,895,1.0,1.0,2,3,1243.5,797,0.3204664254121431,0.1602332127060715,1.5,1.9999213916405372,0.1875,0.8125,0.07666015625,0.5165437500000001,12,52,"['missed_crack_high_fn', 'false_crack_high_fp', 'thin_low_area_failure']",missed_crack_high_fn,Low_Dice (<25%)
20160326_142745_1281_1081,0.7807658931952338,0.6403740584664077,0.8845829798242544,0.6987577624251159,3150,411,1358,225481,4508,3561,0.1154170176916596,0.3012422360248447,2,1,2254.0,1217,0.2699645075421473,0.1349822537710736,0.5,1.999910036820947,0.265625,0.734375,0.07763671875,0.5179812500000001,17,47,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160326_142745_1281_361,0.441463270231391,0.2832549671748408,0.7243987573227333,0.3174670630535766,3735,1421,8030,217214,11765,5156,0.2756012412723041,0.6825329366765831,1,6,11765.0,1303,0.1107522311942201,0.05537611559711,6.0,1.999960756540402,0.296875,0.703125,0.07861328125,0.516425,19,45,"['missed_crack_high_fn', 'fragmented_prediction']",missed_crack_high_fn,Low_Dice (<25%)
20160326_142745_1281_721,0.7215242744203566,0.5643629049689053,0.8730269801158331,0.6148286055115384,11228,1633,7034,210505,18262,12861,0.1269730192053495,0.3851713941517906,1,1,18262.0,3193,0.1748439382323951,0.0874219691161975,1.0,1.9999576170435651,0.171875,0.828125,0.07666015625,0.5136812500000001,11,53,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
20160326_142745_1921_1081,0.583712149947059,0.4121423126839927,0.5644464303912287,0.604339501269401,3788,2923,2480,221209,6268,6711,0.4355535687676948,0.3956604977664327,2,3,3134.0,2013,0.3211550733886407,0.1605775366943203,1.5,1.999947686076455,0.234375,0.765625,0.07763671875,0.5164562500000001,15,49,['moderate_general_error'],moderate_general_error,Low_Dice (<25%)
